submit,prop,cond,bet,guess,pbet,pguess,key1,key2,ckey1,ckey2,cguess,locked,endTR,subnum,subject
60,93,2,50,1,47,1,6,0,-999999,-999999,-999999,0,1376,13,'591-AM-1'
60,94,1,50,0,46,0,6,0,-999999,-999999,-999999,0,601,13,'591-AM-1'
55,95,2,20,1,20,1,5,5,-999999,-999999,-999999,0,1315,13,'591-AM-1'
40,96,4,50,1,43,0,4,0,-999999,-999999,-999999,0,753,13,'591-AM-1'
30,97,3,30,0,40,1,3,0,-999999,-999999,-999999,0,938,13,'591-AM-1'
-999999,98,3,4,0,20,1,-999999,-999999,-999999,-999999,-999999,1,36,13,'591-AM-1'
43,99,3,60,0,37,1,4,3,-999999,-999999,-999999,0,412,13,'591-AM-1'
27,100,2,10,1,17,1,2,7,-999999,-999999,-999999,0,235,13,'591-AM-1'
60,101,1,60,0,6,0,6,0,-999999,-999999,-999999,0,993,13,'591-AM-1'
-999999,102,5,50,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1003,13,'591-AM-1'
60,103,3,50,1,55,0,6,0,-999999,-999999,-999999,0,1325,13,'591-AM-1'
60,104,2,40,1,36,1,6,0,-999999,-999999,-999999,0,1135,13,'591-AM-1'
50,105,2,60,0,60,0,5,0,-999999,-999999,-999999,0,1037,13,'591-AM-1'
30,106,3,40,0,56,1,3,0,-999999,-999999,-999999,0,218,13,'591-AM-1'
30,107,5,50,0,-999999,-999999,3,0,-999999,-999999,-999999,0,73,13,'591-AM-1'
35,108,2,30,0,26,0,3,5,-999999,-999999,-999999,0,1369,13,'591-AM-1'
53,109,3,60,0,33,1,5,3,-999999,-999999,-999999,0,184,13,'591-AM-1'
60,110,1,40,0,54,0,6,0,-999999,-999999,-999999,0,365,13,'591-AM-1'
10,111,4,10,0,20,1,1,0,-999999,-999999,-999999,0,1029,13,'591-AM-1'
56,112,1,10,1,16,1,5,6,-999999,-999999,-999999,0,1080,13,'591-AM-1'
35,113,3,20,0,31,1,3,5,-999999,-999999,-999999,0,152,13,'591-AM-1'
10,114,3,10,1,23,0,1,0,-999999,-999999,-999999,0,629,13,'591-AM-1'
10,115,1,5,0,14,0,1,0,-999999,-999999,-999999,0,887,13,'591-AM-1'
34,116,3,60,0,27,1,3,4,-999999,-999999,-999999,0,1306,13,'591-AM-1'
50,117,4,50,1,47,0,5,0,-999999,-999999,-999999,0,1360,13,'591-AM-1'
20,118,4,20,0,20,1,2,0,-999999,-999999,-999999,0,585,13,'591-AM-1'
60,119,4,60,1,60,0,6,0,-999999,-999999,-999999,0,1333,13,'591-AM-1'
36,120,3,60,1,27,0,3,6,-999999,-999999,-999999,0,137,13,'591-AM-1'
44,121,5,10,1,-999999,-999999,4,4,-999999,-999999,-999999,0,1263,13,'591-AM-1'
60,122,2,50,1,51,1,6,0,-999999,-999999,-999999,0,637,13,'591-AM-1'
55,123,4,60,0,57,1,5,5,-999999,-999999,-999999,0,931,13,'591-AM-1'
60,124,2,40,1,37,1,6,0,-999999,-999999,-999999,0,1012,13,'591-AM-1'
60,125,5,60,0,-999999,-999999,6,0,-999999,-999999,-999999,0,1270,13,'591-AM-1'
60,126,2,60,0,60,0,6,0,-999999,-999999,-999999,0,953,13,'591-AM-1'
24,127,4,20,1,20,0,2,4,-999999,-999999,-999999,0,971,13,'591-AM-1'
60,128,2,40,0,40,0,6,0,-999999,-999999,-999999,0,1248,13,'591-AM-1'
60,129,1,40,0,54,0,6,0,6,4,-999999,0,538,13,'591-AM-1'
56,130,4,60,1,57,0,5,6,-999999,-999999,-999999,0,1402,13,'591-AM-1'
45,131,5,50,1,-999999,-999999,4,5,-999999,-999999,-999999,0,394,13,'591-AM-1'
40,132,1,10,0,20,0,4,0,-999999,-999999,-999999,0,1385,13,'591-AM-1'
20,133,4,20,0,20,1,2,0,-999999,-999999,0,0,1149,13,'591-AM-1'
50,134,1,60,1,1,1,5,0,-999999,-999999,1,0,783,13,'591-AM-1'
60,135,3,60,1,1,0,6,0,-999999,-999999,-999999,0,1126,13,'591-AM-1'
60,136,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,706,13,'591-AM-1'
60,137,3,50,1,53,0,6,0,-999999,-999999,-999999,0,1479,13,'591-AM-1'
50,138,4,60,1,60,0,5,0,-999999,-999999,-999999,0,44,13,'591-AM-1'
45,139,4,60,1,56,0,4,5,-999999,-999999,-999999,0,1505,13,'591-AM-1'
55,140,2,30,0,30,0,5,5,-999999,-999999,-999999,0,166,13,'591-AM-1'
60,141,2,40,1,34,1,6,0,-999999,-999999,-999999,0,387,13,'591-AM-1'
40,142,1,50,1,50,1,4,0,-999999,-999999,-999999,0,270,13,'591-AM-1'
15,143,1,4,1,14,1,1,5,1,4,-999999,0,64,13,'591-AM-1'
50,144,5,50,1,-999999,-999999,5,0,-999999,-999999,-999999,0,1110,13,'591-AM-1'
60,145,2,60,1,60,1,6,0,-999999,-999999,-999999,0,520,13,'591-AM-1'
56,146,2,40,0,36,0,5,6,-999999,-999999,-999999,0,1053,13,'591-AM-1'
-999999,147,2,30,0,30,0,-999999,-999999,-999999,-999999,-999999,1,1351,13,'591-AM-1'
35,148,1,20,0,27,0,3,5,-999999,-999999,-999999,0,945,13,'591-AM-1'
-999999,149,2,60,1,60,1,-999999,-999999,6,0,-999999,1,503,13,'591-AM-1'
30,150,3,30,0,40,1,3,0,-999999,-999999,-999999,0,9,13,'591-AM-1'
50,151,3,20,1,40,0,5,0,-999999,-999999,-999999,0,1456,13,'591-AM-1'
-999999,152,1,10,0,25,0,-999999,-999999,-999999,-999999,-999999,1,475,13,'591-AM-1'
60,153,4,60,1,60,0,6,0,-999999,-999999,-999999,0,1342,13,'591-AM-1'
-999999,154,2,20,0,16,0,-999999,-999999,-999999,-999999,-999999,1,827,13,'591-AM-1'
50,155,3,60,1,16,0,5,0,-999999,-999999,-999999,0,987,13,'591-AM-1'
44,156,2,20,0,21,0,4,4,-999999,-999999,-999999,0,746,13,'591-AM-1'
60,157,1,40,0,47,0,6,0,-999999,-999999,-999999,0,722,13,'591-AM-1'
-999999,158,3,50,0,56,1,-999999,-999999,-999999,-999999,-999999,1,467,13,'591-AM-1'
20,159,3,40,1,57,0,2,0,-999999,-999999,-999999,0,119,13,'591-AM-1'
25,160,4,20,0,20,1,2,5,-999999,-999999,-999999,0,1487,13,'591-AM-1'
45,161,4,50,0,46,1,4,5,-999999,-999999,-999999,0,299,13,'591-AM-1'
66,162,4,20,0,23,1,6,6,-999999,-999999,-999999,0,1189,13,'591-AM-1'
60,163,1,60,0,44,0,6,0,-999999,-999999,-999999,0,1464,13,'591-AM-1'
55,164,4,20,0,20,1,5,5,-999999,-999999,-999999,0,1449,13,'591-AM-1'
35,165,4,60,1,54,0,3,5,-999999,-999999,-999999,0,160,13,'591-AM-1'
35,166,4,60,1,60,0,3,5,-999999,-999999,-999999,0,906,13,'591-AM-1'
25,167,4,50,1,53,0,2,5,-999999,-999999,-999999,0,308,13,'591-AM-1'
66,168,2,10,0,20,0,6,6,3,0,-999999,0,1289,13,'591-AM-1'
60,169,1,60,1,45,1,6,0,4,5,-999999,0,897,13,'591-AM-1'
55,170,2,50,1,54,1,5,5,-999999,-999999,-999999,0,763,13,'591-AM-1'
57,171,3,40,1,57,0,5,7,-999999,-999999,-999999,0,1221,13,'591-AM-1'
55,172,4,60,1,55,0,5,5,-999999,-999999,-999999,0,356,13,'591-AM-1'
44,173,3,40,0,57,1,4,4,-999999,-999999,-999999,0,730,13,'591-AM-1'
50,174,5,50,1,-999999,-999999,5,0,-999999,-999999,-999999,0,129,13,'591-AM-1'
25,175,4,20,0,17,1,2,5,-999999,-999999,1,0,570,13,'591-AM-1'
40,1,4,60,0,46,1,4,0,-999999,-999999,-999999,0,1224,14,'591-AN-1'
50,2,1,50,1,57,1,5,0,-999999,-999999,-999999,0,711,14,'591-AN-1'
50,3,3,60,1,37,0,5,0,-999999,-999999,-999999,0,1148,14,'591-AN-1'
50,4,4,50,1,35,0,5,0,-999999,-999999,-999999,0,617,14,'591-AN-1'
20,5,3,30,0,40,1,2,0,-999999,-999999,-999999,0,769,14,'591-AN-1'
40,6,2,40,0,21,0,4,0,-999999,-999999,-999999,0,219,14,'591-AN-1'
40,7,3,60,0,30,1,4,0,-999999,-999999,-999999,0,590,14,'591-AN-1'
60,8,2,60,1,43,1,6,0,-999999,-999999,-999999,0,108,14,'591-AN-1'
50,9,2,60,1,43,1,5,0,-999999,-999999,-999999,0,759,14,'591-AN-1'
50,10,1,50,1,56,1,5,0,-999999,-999999,-999999,0,625,14,'591-AN-1'
20,11,3,60,1,17,0,2,0,-999999,-999999,-999999,0,1197,14,'591-AN-1'
40,12,3,60,1,45,0,4,0,-999999,-999999,-999999,0,1314,14,'591-AN-1'
-999999,13,5,60,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,995,14,'591-AN-1'
40,14,1,30,0,44,0,4,0,-999999,-999999,-999999,0,1386,14,'591-AN-1'
50,15,3,60,1,2,0,5,0,-999999,-999999,-999999,0,1491,14,'591-AN-1'
50,16,3,60,1,1,0,5,0,-999999,-999999,0,0,1324,14,'591-AN-1'
40,17,1,30,1,47,1,4,0,-999999,-999999,1,0,93,14,'591-AN-1'
20,18,4,30,0,17,1,2,0,-999999,-999999,-999999,0,1356,14,'591-AN-1'
50,19,4,60,1,36,0,5,0,-999999,-999999,-999999,0,1364,14,'591-AN-1'
50,20,4,60,1,44,0,5,0,-999999,-999999,-999999,0,1378,14,'591-AN-1'
40,21,1,60,0,13,0,4,0,1,3,-999999,0,1395,14,'591-AN-1'
40,22,3,60,1,2,0,4,0,-999999,-999999,-999999,0,242,14,'591-AN-1'
50,23,2,60,1,47,1,5,0,-999999,-999999,-999999,0,401,14,'591-AN-1'
-999999,24,1,60,0,27,0,-999999,-999999,2,7,-999999,1,1282,14,'591-AN-1'
50,25,1,60,1,1,1,5,0,-999999,-999999,-999999,0,907,14,'591-AN-1'
-999999,26,4,60,1,44,0,-999999,-999999,-999999,-999999,-999999,1,1450,14,'591-AN-1'
30,27,4,60,0,46,1,3,0,-999999,-999999,-999999,0,987,14,'591-AN-1'
30,28,5,30,0,-999999,-999999,3,0,-999999,-999999,-999999,0,599,14,'591-AN-1'
60,29,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,1051,14,'591-AN-1'
50,30,3,60,1,40,0,5,0,-999999,-999999,-999999,0,651,14,'591-AN-1'
30,31,4,40,1,27,0,3,0,-999999,-999999,-999999,0,1077,14,'591-AN-1'
66,32,1,60,0,51,0,6,6,-999999,-999999,1,0,160,14,'591-AN-1'
40,33,4,30,1,13,0,4,0,-999999,-999999,-999999,0,1422,14,'591-AN-1'
50,34,4,60,0,46,1,5,0,4,6,-999999,0,519,14,'591-AN-1'
50,35,4,60,1,41,0,5,0,-999999,-999999,-999999,0,881,14,'591-AN-1'
20,36,3,60,0,15,1,2,0,-999999,-999999,-999999,0,37,14,'591-AN-1'
30,37,2,30,0,11,0,3,0,1,1,-999999,0,1122,14,'591-AN-1'
40,38,1,40,0,53,0,4,0,-999999,-999999,-999999,0,1247,14,'591-AN-1'
20,39,4,60,0,42,1,2,0,-999999,-999999,-999999,0,1060,14,'591-AN-1'
50,40,1,60,0,12,0,5,0,-999999,-999999,-999999,0,251,14,'591-AN-1'
40,41,2,60,0,47,0,4,0,-999999,-999999,-999999,0,365,14,'591-AN-1'
-999999,42,5,30,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,65,14,'591-AN-1'
20,43,3,40,0,52,1,2,0,-999999,-999999,-999999,0,416,14,'591-AN-1'
50,44,3,60,1,1,0,5,0,-999999,-999999,-999999,0,1340,14,'591-AN-1'
-999999,45,4,60,1,46,0,-999999,-999999,-999999,-999999,-999999,1,306,14,'591-AN-1'
60,46,2,60,1,47,1,6,0,-999999,-999999,-999999,0,1459,14,'591-AN-1'
-999999,47,3,20,0,22,1,-999999,-999999,-999999,-999999,-999999,1,1034,14,'591-AN-1'
30,48,2,30,0,12,0,3,0,-999999,-999999,-999999,0,409,14,'591-AN-1'
50,49,1,60,1,40,1,5,0,-999999,-999999,-999999,0,685,14,'591-AN-1'
30,50,4,30,0,15,1,3,0,-999999,-999999,-999999,0,633,14,'591-AN-1'
30,51,1,30,0,44,0,3,0,4,-999999,-999999,0,273,14,'591-AN-1'
50,52,1,60,0,43,0,5,0,-999999,-999999,0,0,814,14,'591-AN-1'
60,53,2,60,1,51,1,6,0,5,1,-999999,0,661,14,'591-AN-1'
40,54,4,60,0,45,1,4,0,-999999,-999999,-999999,0,955,14,'591-AN-1'
-999999,55,2,60,0,51,0,-999999,-999999,-999999,-999999,-999999,1,921,14,'591-AN-1'
40,56,3,60,1,27,0,4,0,-999999,-999999,-999999,0,1333,14,'591-AN-1'
30,57,2,30,0,16,0,3,0,-999999,-999999,-999999,0,1307,14,'591-AN-1'
50,58,4,60,1,46,0,5,0,-999999,-999999,-999999,0,778,14,'591-AN-1'
20,59,4,30,0,14,1,2,0,-999999,-999999,-999999,0,1347,14,'591-AN-1'
-999999,60,3,60,1,36,0,-999999,-999999,-999999,-999999,-999999,1,261,14,'591-AN-1'
30,61,4,60,0,44,1,3,0,-999999,-999999,-999999,0,1299,14,'591-AN-1'
30,62,2,20,0,2,0,3,0,-999999,-999999,-999999,0,1129,14,'591-AN-1'
30,63,1,20,0,35,0,3,0,-999999,-999999,-999999,0,431,14,'591-AN-1'
50,64,5,60,1,-999999,-999999,5,0,-999999,-999999,-999999,0,1233,14,'591-AN-1'
40,65,5,50,1,-999999,-999999,4,0,-999999,-999999,-999999,0,1181,14,'591-AN-1'
40,66,2,40,1,23,1,4,0,-999999,-999999,-999999,0,56,14,'591-AN-1'
-999999,67,2,60,1,47,1,-999999,-999999,-999999,-999999,0,1,581,14,'591-AN-1'
30,68,4,30,0,17,1,3,0,-999999,-999999,-999999,0,1262,14,'591-AN-1'
20,69,4,20,0,7,1,2,0,-999999,-999999,1,0,899,14,'591-AN-1'
40,70,2,60,0,47,0,4,0,-999999,-999999,-999999,0,693,14,'591-AN-1'
50,71,2,60,0,45,0,5,0,-999999,-999999,-999999,0,116,14,'591-AN-1'
30,72,3,60,1,17,0,3,0,-999999,-999999,-999999,0,124,14,'591-AN-1'
40,73,1,60,0,5,0,4,0,-999999,-999999,-999999,0,914,14,'591-AN-1'
50,74,2,60,0,43,0,5,0,-999999,-999999,-999999,0,743,14,'591-AN-1'
40,75,3,60,0,12,1,4,0,1,2,-999999,0,642,14,'591-AN-1'
40,76,5,30,0,-999999,-999999,4,0,-999999,-999999,-999999,0,1140,14,'591-AN-1'
3,77,2,7,0,5,0,0,3,-999999,-999999,-999999,0,1466,14,'591-AN-1'
30,78,3,30,1,37,0,3,0,-999999,-999999,0,0,1214,14,'591-AN-1'
30,79,2,20,0,2,0,3,0,-999999,-999999,-999999,0,20,14,'591-AN-1'
40,80,4,60,0,47,1,4,0,4,0,-999999,0,324,14,'591-AN-1'
60,81,3,60,0,50,1,6,0,-999999,-999999,-999999,0,235,14,'591-AN-1'
50,82,1,60,0,47,0,5,0,-999999,-999999,-999999,0,832,14,'591-AN-1'
40,83,2,30,0,16,0,4,0,-999999,-999999,-999999,0,1103,14,'591-AN-1'
40,84,3,60,0,37,1,4,0,-999999,-999999,-999999,0,1189,14,'591-AN-1'
30,85,4,60,0,43,1,3,0,-999999,-999999,0,0,48,14,'591-AN-1'
40,86,3,60,1,50,0,4,0,6,0,-999999,0,1413,14,'591-AN-1'
50,87,2,60,0,44,0,5,0,-999999,-999999,-999999,0,194,14,'591-AN-1'
40,88,3,60,1,1,0,4,0,0,1,-999999,0,480,14,'591-AN-1'
50,89,4,60,0,45,1,5,0,-999999,-999999,-999999,0,962,14,'591-AN-1'
30,90,4,40,0,24,1,3,0,-999999,-999999,-999999,0,100,14,'591-AN-1'
40,91,3,60,0,7,1,4,0,-999999,-999999,-999999,0,508,14,'591-AN-1'
30,92,1,20,1,43,1,3,0,-999999,-999999,-999999,0,441,14,'591-AN-1'
40,93,3,40,1,47,0,4,0,-999999,-999999,-999999,0,202,14,'591-AN-1'
50,94,5,60,0,-999999,-999999,5,0,-999999,-999999,-999999,0,563,14,'591-AN-1'
30,95,2,30,1,14,1,3,0,-999999,-999999,-999999,0,804,14,'591-AN-1'
55,96,3,60,1,32,0,5,5,-999999,-999999,-999999,0,1025,14,'591-AN-1'
50,97,5,60,1,-999999,-999999,5,0,-999999,-999999,-999999,0,384,14,'591-AN-1'
50,98,2,60,1,45,1,5,0,-999999,-999999,-999999,0,149,14,'591-AN-1'
-999999,99,5,60,1,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,703,14,'591-AN-1'
-999999,100,3,60,1,5,0,-999999,-999999,-999999,-999999,-999999,1,227,14,'591-AN-1'
50,101,2,60,0,46,0,5,0,-999999,-999999,-999999,0,796,14,'591-AN-1'
40,102,3,40,0,42,1,4,0,-999999,-999999,-999999,0,677,14,'591-AN-1'
40,103,3,60,0,40,1,4,0,-999999,-999999,1,0,1434,14,'591-AN-1'
50,104,2,60,1,46,1,5,0,-999999,-999999,-999999,0,333,14,'591-AN-1'
50,105,1,60,0,10,0,5,0,-999999,-999999,-999999,0,718,14,'591-AN-1'
50,106,1,60,1,51,1,5,0,-999999,-999999,-999999,0,211,14,'591-AN-1'
60,107,1,60,1,1,1,6,0,-999999,-999999,-999999,0,75,14,'591-AN-1'
40,108,3,50,1,46,0,4,0,-999999,-999999,-999999,0,141,14,'591-AN-1'
40,109,1,60,1,35,1,4,0,-999999,-999999,-999999,0,1042,14,'591-AN-1'
40,110,4,60,0,46,1,4,0,-999999,-999999,-999999,0,1403,14,'591-AN-1'
-999999,111,4,30,0,17,1,-999999,-999999,-999999,-999999,-999999,1,537,14,'591-AN-1'
60,112,1,60,1,30,1,6,0,-999999,-999999,-999999,0,11,14,'591-AN-1'
40,113,3,20,1,30,0,4,0,-999999,-999999,-999999,0,1482,14,'591-AN-1'
-999999,114,1,5,1,21,1,-999999,-999999,-999999,-999999,-999999,1,280,14,'591-AN-1'
30,115,4,30,0,10,1,3,0,-999999,-999999,-999999,0,423,14,'591-AN-1'
20,116,4,40,0,21,1,2,0,-999999,-999999,-999999,0,132,14,'591-AN-1'
60,117,5,50,1,-999999,-999999,6,0,-999999,-999999,-999999,0,937,14,'591-AN-1'
50,118,2,60,0,45,0,5,0,-999999,-999999,0,0,556,14,'591-AN-1'
60,119,2,50,1,33,1,6,0,-999999,-999999,-999999,0,980,14,'591-AN-1'
60,120,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,823,14,'591-AN-1'
30,121,1,30,0,45,0,3,0,-999999,-999999,-999999,0,1009,14,'591-AN-1'
40,122,2,60,0,47,0,4,0,-999999,-999999,-999999,0,545,14,'591-AN-1'
30,123,3,60,0,2,1,3,0,-999999,-999999,-999999,0,1173,14,'591-AN-1'
50,124,1,60,1,30,1,5,0,-999999,-999999,-999999,0,1254,14,'591-AN-1'
30,125,4,30,1,16,0,3,0,-999999,-999999,-999999,0,735,14,'591-AN-1'
50,126,3,60,1,27,0,5,0,-999999,-999999,-999999,0,670,14,'591-AN-1'
-999999,127,2,60,0,46,0,-999999,-999999,-999999,-999999,-999999,1,170,14,'591-AN-1'
30,128,4,30,0,16,1,3,0,1,6,-999999,0,491,14,'591-AN-1'
30,129,4,30,0,17,1,3,0,-999999,-999999,-999999,0,341,14,'591-AN-1'
30,130,2,30,0,23,0,3,0,-999999,-999999,-999999,0,1291,14,'591-AN-1'
-999999,131,1,40,1,55,1,-999999,-999999,-999999,-999999,-999999,1,1157,14,'591-AN-1'
40,132,1,40,1,50,1,4,0,-999999,-999999,-999999,0,727,14,'591-AN-1'
30,133,3,37,0,47,1,3,0,-999999,-999999,-999999,0,1069,14,'591-AN-1'
20,134,4,40,0,21,1,2,0,-999999,-999999,-999999,0,751,14,'591-AN-1'
40,135,1,37,1,60,1,4,0,-999999,-999999,-999999,0,450,14,'591-AN-1'
20,136,4,50,1,31,0,2,0,-999999,-999999,-999999,0,29,14,'591-AN-1'
50,137,4,60,0,47,1,5,0,-999999,-999999,-999999,0,356,14,'591-AN-1'
40,138,2,40,1,26,1,4,0,-999999,-999999,-999999,0,1240,14,'591-AN-1'
30,139,1,60,0,5,0,3,0,-999999,-999999,-999999,0,1112,14,'591-AN-1'
20,140,2,60,0,43,0,2,0,-999999,-999999,-999999,0,848,14,'591-AN-1'
-999999,141,3,60,1,22,0,-999999,-999999,-999999,-999999,-999999,1,857,14,'591-AN-1'
50,142,3,60,1,42,0,5,0,-999999,-999999,-999999,0,888,14,'591-AN-1'
30,143,2,60,0,51,0,3,0,3,-999999,-999999,0,84,14,'591-AN-1'
-999999,144,1,47,1,56,1,-999999,-999999,-999999,-999999,-999999,1,972,14,'591-AN-1'
50,145,5,60,1,-999999,-999999,5,0,-999999,-999999,-999999,0,186,14,'591-AN-1'
50,146,1,60,1,37,1,5,0,-999999,-999999,-999999,0,458,14,'591-AN-1'
60,147,2,60,1,44,1,6,0,-999999,-999999,-999999,0,841,14,'591-AN-1'
60,148,1,60,1,52,1,6,0,-999999,-999999,-999999,0,1001,14,'591-AN-1'
60,149,4,60,1,46,0,6,0,-999999,-999999,-999999,0,1016,14,'591-AN-1'
40,150,3,60,1,17,0,4,0,-999999,-999999,-999999,0,1442,14,'591-AN-1'
-999999,151,4,60,0,54,1,-999999,-999999,-999999,-999999,-999999,1,947,14,'591-AN-1'
30,152,4,60,0,45,1,3,0,-999999,-999999,-999999,0,1086,14,'591-AN-1'
50,153,1,60,1,13,1,5,0,-999999,-999999,-999999,0,177,14,'591-AN-1'
-999999,154,2,60,1,52,1,-999999,-999999,-999999,-999999,-999999,1,1271,14,'591-AN-1'
30,155,1,3,0,15,0,3,0,-999999,-999999,-999999,0,1093,14,'591-AN-1'
20,156,2,20,1,6,1,2,0,-999999,-999999,-999999,0,1165,14,'591-AN-1'
60,157,1,60,1,40,1,6,0,-999999,-999999,-999999,0,1474,14,'591-AN-1'
50,158,1,60,0,10,0,5,0,-999999,-999999,-999999,0,501,14,'591-AN-1'
50,159,3,60,1,32,0,5,0,-999999,-999999,-999999,0,348,14,'591-AN-1'
40,160,1,60,0,31,0,4,0,-999999,-999999,-999999,0,607,14,'591-AN-1'
40,161,1,60,1,37,1,4,0,-999999,-999999,-999999,0,873,14,'591-AN-1'
30,162,4,30,0,12,1,3,0,-999999,-999999,-999999,0,288,14,'591-AN-1'
30,163,3,40,0,50,1,3,0,-999999,-999999,-999999,0,929,14,'591-AN-1'
40,164,5,3,1,-999999,-999999,4,0,-999999,-999999,-999999,0,314,14,'591-AN-1'
40,165,4,60,1,40,0,4,0,-999999,-999999,0,0,469,14,'591-AN-1'
60,166,1,60,1,35,1,6,0,-999999,-999999,-999999,0,1371,14,'591-AN-1'
60,167,5,60,1,-999999,-999999,6,0,-999999,-999999,-999999,0,865,14,'591-AN-1'
40,168,3,40,1,45,0,4,0,-999999,-999999,-999999,0,296,14,'591-AN-1'
50,169,2,50,1,33,1,5,0,-999999,-999999,-999999,0,786,14,'591-AN-1'
60,170,2,60,1,46,1,6,0,-999999,-999999,-999999,0,1205,14,'591-AN-1'
30,171,2,30,0,17,0,3,0,-999999,-999999,-999999,0,392,14,'591-AN-1'
50,172,3,60,1,42,0,5,0,-999999,-999999,-999999,0,1500,14,'591-AN-1'
50,173,4,50,1,42,0,5,0,-999999,-999999,-999999,0,571,14,'591-AN-1'
50,174,2,60,1,45,1,5,0,-999999,-999999,-999999,0,373,14,'591-AN-1'
50,175,1,40,1,60,1,5,0,-999999,-999999,-999999,0,527,14,'591-AN-1'
-999999,1,4,20,1,14,0,-999999,-999999,-999999,-999999,-999999,1,869,15,'591-AQ-1'
5,2,1,10,0,10,0,0,5,-999999,-999999,-999999,0,729,15,'591-AQ-1'
5,3,2,4,0,2,0,0,5,-999999,-999999,-999999,0,1236,15,'591-AQ-1'
2,4,3,4,1,6,0,0,2,-999999,-999999,-999999,0,573,15,'591-AQ-1'
5,5,1,4,1,3,1,0,5,-999999,-999999,-999999,0,657,15,'591-AQ-1'
4,6,3,25,0,30,1,0,4,-999999,-999999,-999999,0,81,15,'591-AQ-1'
7,7,1,7,1,10,1,0,7,-999999,-999999,-999999,0,1009,15,'591-AQ-1'
6,8,5,15,1,-999999,-999999,0,6,-999999,-999999,-999999,0,540,15,'591-AQ-1'
4,9,1,5,1,4,1,0,4,-999999,-999999,-999999,0,811,15,'591-AQ-1'
7,10,3,7,0,14,1,0,7,-999999,-999999,-999999,0,1447,15,'591-AQ-1'
3,11,4,5,0,3,1,0,3,-999999,-999999,-999999,0,1227,15,'591-AQ-1'
-999999,12,5,7,0,-999999,-999999,-999999,-999999,-999999,-999999,-999999,1,1370,15,'591-AQ-1'
10,13,3,6,0,10,1,1,0,-999999,-999999,-999999,0,1129,15,'591-AQ-1'
5,14,4,10,0,6,1,0,5,-999999,-999999,-999999,0,632,15,'591-AQ-1'
2,15,4,43,1,24,0,0,2,-999999,-999999,-999999,0,1195,15,'591-AQ-1'
1,16,3,5,1,1,0,0,1,-999999,-999999,-999999,0,939,15,'591-AQ-1'
1,17,3,3,1,1,0,0,1,-999999,-999999,-999999,0,1096,15,'591-AQ-1'
5,18,5,5,1,-999999,-999999,0,5,-999999,-999999,-999999,0,950,15,'591-AQ-1'
2,19,1,5,1,7,1,0,2,-999999,-999999,-999999,0,665,15,'591-AQ-1'
6,20,5,26,1,-999999,-999999,0,6,-999999,-999999,-999999,0,844,15,'591-AQ-1'
7,21,2,17,0,7,0,0,7,0,7,-999999,0,516,15,'591-AQ-1'
-999999,22,1,4,1,2,1,-999999,-999999,-999999,-999999,-999999,1,715,15,'591-AQ-1'
1,23,1,10,1,7,1,0,1,-999999,-999999,-999999,0,696,15,'591-AQ-1'
5,24,2,13,0,7,0,0,5,1,3,-999999,0,376,15,'591-AQ-1'
5,25,3,10,0,11,1,0,5,-999999,-999999,-999999,0,1169,15,'591-AQ-1'
7,26,4,10,1,6,0,0,7,-999999,-999999,-999999,0,1262,15,'591-AQ-1'
2,27,4,3,1,2,0,0,2,0,2,-999999,0,1120,15,'591-AQ-1'
5,28,4,7,1,4,0,0,5,-999999,-999999,-999999,0,776,15,'591-AQ-1'
6,29,1,13,1,10,1,0,6,-999999,-999999,-999999,0,598,15,'591-AQ-1'
-999999,30,2,6,0,4,0,-999999,-999999,-999999,-999999,1,1,1144,15,'591-AQ-1'
7,31,4,5,1,3,0,0,7,-999999,-999999,-999999,0,827,15,'591-AQ-1'
3,32,2,4,1,3,1,0,3,-999999,-999999,-999999,0,1052,15,'591-AQ-1'
5,33,2,5,1,3,1,0,5,-999999,-999999,-999999,0,278,15,'591-AQ-1'
6,34,1,12,1,7,1,0,6,-999999,-999999,-999999,0,680,15,'591-AQ-1'
5,35,1,16,0,17,0,0,5,-999999,-999999,-999999,0,385,15,'591-AQ-1'
2,36,5,2,0,-999999,-999999,0,2,-999999,-999999,-999999,0,1280,15,'591-AQ-1'
2,37,4,10,0,2,1,0,2,-999999,-999999,-999999,0,1210,15,'591-AQ-1'
10,38,1,33,1,37,1,1,0,-999999,-999999,-999999,0,51,15,'591-AQ-1'
1,39,2,1,1,21,1,0,1,-999999,-999999,-999999,0,861,15,'591-AQ-1'
1,40,1,10,0,14,0,0,1,-999999,-999999,-999999,0,1104,15,'591-AQ-1'
76,41,1,7,0,17,0,7,6,-999999,-999999,-999999,0,853,15,'591-AQ-1'
7,42,3,20,0,23,1,0,7,2,3,-999999,0,432,15,'591-AQ-1'
2,43,3,55,0,50,1,0,2,-999999,-999999,-999999,0,894,15,'591-AQ-1'
1,44,4,6,1,2,0,0,1,0,6,-999999,0,583,15,'591-AQ-1'
